customer_id,session_date,age,destination,first_browser,language,booking
2305,2022-03-22 11:15:18,,CA,Chrome,en,0
2306,2021-03-10 06:38:12,28.0,NDF,Chrome,en,0
2307,2021-11-04 00:38:32,34.0,ES,Mobile Safari,en,0
2308,2021-03-20 14:21:27,,DE,-unknown-,en,0
2309,2021-11-17 11:27:36,41.0,ES,Safari,en,0
2310,2021-07-25 17:29:50,26.0,NL,Chrome,en,0
2311,2021-09-03 10:38:20,56.0,PT,Safari,en,0
2312,2021-12-29 09:48:12,31.0,other,Chrome,en,0
2313,2021-07-26 17:36:47,,GB,Mobile Safari,en,0
2314,2021-12-09 23:48:06,,GB,Mobile Safari,en,0
2315,2021-06-06 05:52:58,33.0,ES,Safari,en,0
2316,2021-10-22 00:48:24,47.0,NDF,Chrome,en,0
2317,2021-06-07 11:44:35,27.0,FR,Chrome,en,0
2318,2021-04-28 22:59:31,,CA,-unknown-,en,0
2319,2021-06-19 13:59:50,45.0,NL,Chrome Mobile,en,0
2320,2021-02-08 11:44:48,,PT,IE,en,0
2321,2021-05-28 15:19:43,34.0,FR,Chrome,en,0
2322,2021-12-11 20:54:04,,NL,Chrome,en,0
2323,2021-08-08 22:32:23,,FR,IE,en,0
2324,2021-08-06 17:05:52,32.0,CA,Safari,en,0
2325,2021-04-04 14:17:37,50.0,ES,Chrome,en,0
2326,2021-04-29 18:36:07,34.0,IT,Chrome,en,0
2327,2021-09-19 06:50:40,,PT,Chrome,en,0
2328,2021-11-30 09:58:08,,CA,Safari,en,0
2329,2021-03-28 11:34:48,,FR,Safari,en,0
2330,2022-02-09 22:58:27,,PT,Firefox,en,0
2331,2021-07-19 06:32:44,,GB,IE,en,0
2332,2021-03-08 13:50:05,45.0,other,Chrome,en,0
2333,2021-02-19 07:18:43,40.0,DE,IE,en,0
2334,2021-01-29 11:13:31,44.0,NL,Mobile Safari,en,0
2335,2021-02-16 15:28:55,,GB,Chrome,en,0
2336,2021-02-10 00:12:08,41.0,NL,Firefox,en,0
2337,2021-03-04 22:11:25,,GB,Firefox,en,0
2338,2022-01-31 12:41:39,,GB,Safari,en,0
2339,2021-02-01 07:52:22,,NL,Chrome,en,0
2340,2021-03-24 04:03:48,,IT,Safari,en,0
2341,2022-03-31 08:16:28,22.0,ES,Chrome,en,0
2342,2022-03-18 02:00:01,25.0,PT,-unknown-,en,0
2343,2021-04-28 11:04:35,44.0,FR,Safari,en,0
2344,2021-01-16 18:28:56,34.0,FR,IE,en,0
2345,2021-06-01 03:04:30,,FR,IE,fr,0
2346,2021-01-18 05:12:45,,GB,Chrome,en,0
2347,2021-02-28 08:08:35,,US,Chrome,en,0
2348,2021-02-01 04:05:02,34.0,NL,Chrome,en,0
2349,2021-07-16 12:57:44,35.0,NL,Safari,en,0
2350,2021-07-23 13:31:31,42.0,CA,Mobile Safari,en,0
2351,2021-08-25 02:51:28,35.0,PT,Chrome,en,0
2352,2021-01-30 05:40:33,58.0,US,Mobile Safari,en,0
2353,2021-12-07 20:13:57,33.0,PT,Chrome,en,0
2354,2021-05-04 20:33:56,,PT,Safari,en,0
2355,2021-04-16 06:55:00,,DE,Chrome,en,0
2356,2021-04-21 04:09:05,23.0,IT,Firefox,en,0
2357,2022-01-23 03:58:40,,ES,Firefox,en,0
2358,2022-03-05 18:28:36,33.0,CA,Mobile Safari,pt,0
2359,2021-05-19 01:20:54,30.0,GB,Safari,en,0
2360,2021-07-06 09:17:27,,IT,Safari,en,0
2361,2021-10-26 17:51:49,41.0,PT,Chrome,en,0
2362,2021-05-28 06:01:40,21.0,NDF,Safari,en,0
2363,2021-09-29 02:04:07,,US,Safari,en,0
2364,2021-04-13 05:38:55,70.0,other,IE,en,0
2365,2022-03-27 07:33:09,35.0,ES,-unknown-,en,0
2366,2022-02-11 15:46:29,44.0,IT,Firefox,en,0
2367,2022-01-22 06:22:11,55.0,GB,IE,en,0
2368,2021-04-03 07:00:00,50.0,DE,Mobile Safari,en,0
2369,2021-09-06 20:49:27,,CA,Chrome,en,0
2370,2021-08-04 13:59:21,24.0,NL,Firefox,en,0
2371,2021-12-25 22:58:28,44.0,NDF,Firefox,en,0
2372,2021-12-06 03:35:56,56.0,IT,Chrome,es,0
2373,2022-01-29 12:28:22,37.0,PT,Safari,en,0
2374,2021-07-06 04:22:15,,ES,-unknown-,en,0
2375,2021-04-25 13:26:57,,IT,-unknown-,en,0
2376,2021-07-25 21:15:37,41.0,US,-unknown-,en,0
2377,2021-11-29 13:53:19,31.0,other,Firefox,en,0
2378,2021-01-25 00:55:53,,other,Mobile Safari,en,0
2379,2021-03-22 19:39:48,,ES,Firefox,en,0
2380,2022-02-05 16:03:37,32.0,NL,Firefox,en,0
2381,2021-10-23 12:28:15,,CA,Firefox,en,0
2382,2021-02-19 06:58:46,62.0,US,Chrome,en,0
2383,2021-12-23 08:08:34,,US,Safari,en,0
2384,2021-03-21 02:23:26,,GB,Chrome,en,0
2385,2022-01-12 20:33:27,35.0,US,Safari,en,0
2386,2021-10-17 23:52:10,,FR,Safari,en,0
2387,2021-07-14 20:48:38,24.0,DE,Chrome,ru,0
2388,2021-03-12 21:06:08,,US,Safari,en,0
2389,2021-05-07 15:49:58,33.0,IT,Safari,en,0
2390,2021-01-24 09:37:10,30.0,FR,Chrome,en,0
2391,2021-03-19 08:16:12,105.0,CA,IE,en,0
2392,2021-02-28 16:16:10,52.0,GB,Mobile Safari,en,0
2393,2022-02-02 02:32:58,59.0,GB,Chrome,en,0
2394,2022-03-16 03:22:13,,NL,-unknown-,en,0
2395,2021-01-07 06:00:16,,IT,Safari,en,0
2396,2021-01-28 00:14:32,,CA,Mobile Safari,en,0
2397,2021-08-07 17:29:01,,ES,Mobile Safari,en,0
2398,2021-11-18 21:48:44,,PT,Firefox,en,0
2399,2021-11-28 02:39:31,31.0,NDF,Safari,en,0
2400,2021-03-17 16:43:23,30.0,CA,Chrome,en,0
2401,2021-03-11 09:27:13,26.0,FR,-unknown-,en,0
2402,2021-02-03 04:08:08,,ES,Mobile Safari,en,0
2403,2021-04-10 02:29:15,28.0,PT,Safari,en,0
2404,2021-08-04 01:06:00,36.0,CA,Safari,en,0
2405,2021-05-26 06:35:59,22.0,NL,Chrome,en,0
2406,2021-05-28 01:06:25,31.0,GB,-unknown-,en,0
2407,2021-10-14 11:38:06,,DE,Mobile Safari,en,0
2408,2021-02-25 13:43:15,30.0,other,IE,en,0
2409,2021-11-15 07:45:52,,other,Mobile Safari,en,0
2410,2021-12-18 13:51:45,42.0,NL,Firefox,en,0
2411,2021-06-20 08:54:42,25.0,US,Chrome,en,0
2412,2021-05-01 04:51:13,31.0,other,-unknown-,en,0
2413,2021-07-26 03:28:51,,CA,-unknown-,en,0
2414,2021-07-23 07:20:34,26.0,ES,Chrome,en,0
2415,2021-09-05 11:42:11,26.0,IT,Chrome,en,0
2416,2021-12-01 18:36:52,,GB,Safari,en,0
2417,2021-11-26 16:43:42,,DE,Firefox,en,0
2418,2021-03-20 06:00:46,,other,Safari,en,0
2419,2021-03-12 19:44:49,39.0,ES,Chrome,en,0
2420,2021-11-22 11:53:25,70.0,NDF,IE,en,0
2421,2022-01-03 04:01:39,20.0,US,Chrome,en,0
2422,2021-01-13 18:45:24,,DE,Firefox,en,0
2423,2022-02-01 06:54:38,27.0,FR,Chrome,en,0
2424,2021-05-21 23:46:14,31.0,ES,Safari,en,0
2425,2021-08-07 07:32:10,37.0,CA,Safari,en,0
2426,2022-02-08 01:12:24,30.0,GB,Firefox,en,0
2427,2021-04-13 11:57:09,,FR,Safari,en,0
2428,2021-08-05 20:46:49,45.0,NL,Firefox,en,0
2429,2022-02-23 12:11:00,47.0,NL,Safari,en,0
2430,2021-03-21 20:55:33,30.0,NL,IE,en,0
2431,2021-03-12 11:34:32,35.0,FR,Chrome,en,0
2432,2021-07-08 10:11:37,45.0,ES,Chrome Mobile,en,0
2433,2021-12-04 17:23:48,22.0,other,Mobile Safari,en,0
2434,2021-12-20 02:15:24,34.0,FR,Safari,en,0
2435,2021-06-01 02:10:15,36.0,GB,Safari,en,0
2436,2021-09-23 21:51:04,,DE,Mobile Safari,en,0
2437,2021-11-01 15:38:49,25.0,NL,Chrome,en,0
2438,2021-05-22 19:49:32,,DE,-unknown-,en,0
2439,2021-12-03 22:45:55,,CA,Safari,en,0
2440,2021-01-28 10:03:56,,GB,Safari,en,0
2441,2021-10-19 00:29:39,39.0,NL,Chrome,en,0
2442,2021-02-08 22:58:35,,IT,Safari,ru,0
2443,2021-08-09 16:31:46,58.0,DE,Firefox,en,0
2444,2022-01-18 00:39:15,,US,Safari,ru,0
2445,2021-10-31 02:40:40,36.0,CA,Chrome,en,0
2446,2021-09-08 22:00:19,34.0,NL,Chrome,en,0
2447,2021-02-08 08:29:42,,US,Chrome,en,0
2448,2021-10-13 10:07:11,50.0,ES,Safari,en,0
2449,2021-12-12 03:56:35,,FR,Chrome,en,0
2450,2021-02-13 09:49:37,,CA,Chrome,en,0
2451,2021-04-19 12:18:29,45.0,US,Safari,en,0
2452,2021-05-01 02:16:38,,NL,Mobile Safari,en,0
2453,2021-01-18 07:21:05,24.0,US,Safari,en,0
2454,2021-05-01 07:59:06,55.0,DE,IE,en,0
2455,2021-03-19 17:55:51,,PT,Chrome,en,0
2456,2021-10-29 23:24:56,30.0,DE,-unknown-,en,0
2457,2022-01-11 00:58:05,33.0,DE,Safari,en,0
2458,2021-01-09 01:49:59,41.0,PT,Firefox,en,0
2459,2021-08-27 21:09:21,41.0,ES,-unknown-,en,0
2460,2021-08-22 19:40:56,22.0,DE,Mobile Safari,en,0
2461,2022-02-15 04:20:16,38.0,ES,Firefox,en,0
2462,2021-10-14 22:48:09,,other,-unknown-,en,0
2463,2021-12-01 08:50:28,,NL,Firefox,en,0
2464,2021-09-12 12:29:08,24.0,DE,-unknown-,fr,0
2465,2022-02-13 12:23:10,21.0,ES,IE,en,0
2466,2022-03-19 05:47:02,26.0,PT,Chrome,en,0
2467,2022-01-29 14:14:04,,NL,Firefox,en,0
2468,2021-05-08 23:05:37,33.0,IT,Firefox,en,0
2469,2021-05-14 06:32:19,24.0,GB,Chrome,ru,0
2470,2021-07-26 10:11:43,,DE,Firefox,en,0
2471,2021-03-07 16:31:44,,NL,Firefox,en,0
2472,2021-03-14 06:27:13,,DE,Chrome,ru,0
2473,2021-01-25 23:38:03,40.0,DE,Safari,en,0
2474,2021-03-07 23:35:42,23.0,IT,Chrome,en,0
2475,2021-12-10 00:31:18,34.0,NL,Firefox,en,0
2476,2021-10-11 05:46:51,25.0,FR,Chrome,en,0
2477,2022-01-05 04:07:54,,PT,Chrome,en,0
2478,2021-08-08 20:48:42,,NL,Chrome,en,0
2479,2021-01-01 22:41:02,39.0,ES,Mobile Safari,en,0
2480,2021-06-12 00:37:26,28.0,NL,Chrome,en,0
2481,2022-02-03 02:22:12,,GB,-unknown-,en,0
2482,2021-09-01 01:13:53,26.0,US,Chrome,ko,0
2483,2021-09-23 20:45:27,34.0,PT,Chrome,en,0
2484,2021-09-02 03:03:12,34.0,ES,Mobile Safari,en,0
2485,2021-01-11 01:35:13,,PT,-unknown-,en,0
2486,2021-05-20 02:04:16,31.0,GB,Safari,en,0
2487,2021-09-15 22:41:14,40.0,other,Mobile Safari,en,0
2488,2021-04-14 01:41:35,,ES,Chrome,en,0
2489,2021-02-21 11:13:08,33.0,other,IE,en,0
2490,2021-10-24 07:03:21,23.0,ES,Firefox,en,0
2491,2021-04-26 00:06:55,2014.0,NDF,Firefox,en,0
2492,2021-09-11 22:32:51,,FR,Firefox,en,0
2493,2021-09-21 12:53:13,38.0,GB,IE,en,0
2494,2021-08-24 05:33:10,40.0,NL,Safari,en,0
2495,2022-03-23 02:02:57,,DE,Safari,en,0
2496,2021-01-11 18:58:48,34.0,NDF,Chrome,en,0
2497,2021-12-22 00:45:23,34.0,GB,Safari,en,0
2498,2021-10-15 21:25:26,56.0,CA,Mobile Safari,en,0
2499,2021-08-18 08:25:19,28.0,other,Chrome,en,0
2500,2021-04-20 18:43:26,25.0,US,Chrome,en,0
2501,2021-10-21 00:21:20,,NL,IE,en,0
2502,2021-05-01 09:48:10,25.0,PT,Chrome,en,0
2503,2021-09-17 18:01:22,,DE,-unknown-,en,0
2504,2022-03-27 04:24:31,24.0,DE,Safari,en,0
2505,2021-02-16 02:08:56,,US,Safari,en,0
2506,2021-11-20 04:20:10,43.0,US,Chrome,en,0
2507,2021-05-02 09:54:25,31.0,CA,Safari,en,0
2508,2021-04-25 03:36:56,,PT,-unknown-,en,0
2509,2021-11-23 16:37:28,,FR,Safari,en,0
2510,2021-08-19 08:08:21,,other,Safari,en,0
2511,2021-06-27 10:09:47,,PT,Safari,en,0
2512,2021-12-11 11:16:07,,other,Safari,en,0
2513,2021-11-30 10:31:35,,ES,Safari,en,0
2514,2021-08-02 14:57:11,25.0,other,Chrome,en,0
2515,2022-02-18 18:21:01,55.0,FR,-unknown-,en,0
2516,2021-04-17 08:44:50,,DE,Safari,en,0
2517,2021-05-12 21:00:02,,IT,Safari,en,0
2518,2021-05-13 08:38:46,,FR,Safari,en,0
2519,2021-09-25 15:30:06,,FR,Mobile Safari,en,0
2520,2021-08-23 11:27:19,,PT,Firefox,en,0
2521,2021-08-26 07:28:08,,CA,Mobile Safari,en,0
2522,2021-10-23 20:20:38,58.0,NL,Chrome,en,0
2523,2021-05-12 04:57:52,36.0,FR,-unknown-,en,0
2524,2021-01-04 08:25:40,,PT,Firefox,en,0
2525,2021-05-29 06:51:39,20.0,IT,Chrome,en,0
2526,2021-03-06 00:27:23,25.0,NL,Mobile Safari,en,0
2527,2022-01-10 11:43:59,,ES,-unknown-,en,0
2528,2021-04-22 02:35:12,41.0,IT,Mobile Safari,en,0
2529,2021-03-21 10:40:51,32.0,other,Firefox,en,0
2530,2021-06-18 00:46:33,31.0,ES,-unknown-,en,0
2531,2021-06-23 18:50:16,,PT,Safari,en,0
2532,2021-09-02 19:10:33,,other,Firefox,en,0
2533,2021-02-05 19:31:11,,PT,Chrome,en,0
2534,2022-01-02 08:04:35,,CA,-unknown-,en,0
2535,2022-01-30 09:44:46,29.0,ES,Firefox,en,0
2536,2021-10-24 20:39:49,66.0,FR,Chrome,en,0
2537,2021-09-14 18:44:08,,FR,Chrome,en,0
2538,2021-04-28 14:39:41,26.0,FR,Mobile Safari,en,0
2539,2022-01-02 07:35:29,,IT,Safari,en,0
2540,2022-01-22 13:18:47,48.0,NDF,Safari,en,0
2541,2021-04-06 05:16:32,35.0,ES,-unknown-,en,0
2542,2022-02-08 06:22:09,27.0,NDF,Firefox,en,0
2543,2021-04-16 08:01:35,33.0,GB,Chrome,en,0
2544,2021-10-09 05:20:13,,DE,Firefox,en,0
2545,2021-07-25 19:03:36,49.0,ES,Safari,en,0
2546,2022-01-01 09:42:30,,ES,Firefox,en,0
2547,2021-10-31 22:05:35,25.0,CA,Chrome,en,0
2548,2021-04-20 01:06:40,,FR,Chrome,en,0
2549,2021-05-06 01:10:20,30.0,FR,Mobile Safari,en,0
2550,2021-11-08 10:22:56,24.0,ES,-unknown-,en,0
2551,2021-10-24 07:49:15,,other,Chrome,en,0
2552,2021-09-03 10:02:48,31.0,other,Safari,en,0
2553,2021-12-30 01:57:46,,PT,Chrome,en,0
2554,2021-11-24 09:43:33,65.0,FR,Chrome,en,0
2555,2021-10-04 13:13:19,65.0,DE,Firefox,en,0
2556,2021-10-21 03:28:09,47.0,IT,IE,en,0
2557,2021-10-16 07:24:19,58.0,ES,Safari,en,0
2558,2022-01-15 20:10:38,,other,Chrome,en,0
2559,2021-06-13 05:42:56,,PT,Mobile Safari,en,0
2560,2021-12-30 15:27:05,36.0,DE,Chrome,en,0
2561,2021-06-03 13:33:58,,PT,-unknown-,en,0
2562,2021-09-17 09:57:36,38.0,PT,IE,en,0
2563,2022-03-24 18:14:55,34.0,PT,Chrome,en,0
2564,2021-06-14 18:35:14,35.0,DE,Chrome,en,0
2565,2021-04-06 05:28:12,,other,Android Browser,en,0
2566,2021-06-14 07:35:19,26.0,IT,Firefox,en,0
2567,2021-11-07 03:04:51,30.0,IT,Chrome,en,0
2568,2021-11-20 17:09:05,,IT,Mobile Safari,en,0
2569,2021-07-14 13:08:27,,NL,IE,en,0
2570,2021-08-09 00:43:06,43.0,GB,Chrome,en,0
2571,2021-12-09 20:31:07,28.0,NL,Safari,en,0
2572,2021-09-04 20:04:34,,PT,-unknown-,en,0
2573,2021-06-15 22:15:23,,ES,Chrome,en,0
2574,2021-08-28 01:31:20,,PT,Chrome,en,0
2575,2021-04-02 05:48:44,,IT,Safari,en,0
2576,2021-07-02 03:21:29,,GB,-unknown-,en,0
2577,2021-04-11 15:05:55,,IT,Mobile Safari,en,0
2578,2022-03-02 10:16:01,21.0,NDF,Mobile Safari,en,0
2579,2021-01-27 19:05:06,,FR,Safari,en,0
2580,2021-05-12 23:59:48,,US,Firefox,en,0
2581,2022-01-25 02:53:35,,FR,Chrome,en,0
2582,2021-04-17 03:17:55,,NL,Chrome,en,0
2583,2021-11-11 01:36:28,32.0,NL,Safari,en,0
2584,2021-01-11 16:18:34,,FR,Safari,en,0
2585,2021-12-24 11:10:37,,CA,Chrome,en,0
2586,2021-12-25 17:36:56,29.0,US,Safari,en,0
2587,2022-02-22 21:38:42,41.0,NL,Firefox,en,0
2588,2021-06-16 00:37:59,34.0,other,Safari,en,0
2589,2021-10-09 07:21:15,,PT,-unknown-,en,0
2590,2021-03-08 06:00:08,29.0,IT,Firefox,en,0
2591,2021-05-03 19:53:28,,IT,IE,en,0
2592,2021-02-10 07:24:30,25.0,NDF,Safari,en,0
2593,2021-11-07 21:49:20,,DE,Firefox,en,0
2594,2021-04-01 11:43:34,23.0,NL,Chrome,ko,0
2595,2021-12-26 20:30:20,30.0,DE,Mobile Safari,en,0
2596,2021-05-07 07:02:15,26.0,DE,Safari,en,0
2597,2021-12-04 12:57:56,,other,Safari,en,0
2598,2021-08-31 19:16:45,,CA,Firefox,en,0
2599,2021-08-18 02:47:55,26.0,NL,Chrome,en,0
2600,2022-01-27 10:12:51,,DE,Chrome,en,0
2601,2021-02-28 21:31:23,41.0,PT,IE,en,0
2602,2021-05-24 04:17:37,31.0,PT,Safari,en,0
2603,2022-03-06 12:29:09,,DE,IE,en,0
2604,2021-10-10 14:07:48,52.0,NDF,Mobile Safari,en,0
2605,2022-01-04 17:44:59,,NL,-unknown-,en,0
2606,2022-01-18 03:02:49,29.0,FR,Safari,en,0
2607,2021-07-03 08:58:42,27.0,IT,Chrome,en,0
2608,2021-09-30 17:24:32,50.0,DE,-unknown-,en,0
2609,2022-02-15 09:03:45,,ES,-unknown-,en,0
2610,2021-05-18 18:00:32,19.0,GB,Safari,en,0
2611,2021-06-07 12:31:51,,ES,-unknown-,en,0
2612,2021-02-22 05:25:47,25.0,DE,Chrome,en,0
2613,2022-03-19 15:01:07,44.0,DE,Safari,en,0
2614,2021-05-15 18:52:22,,US,Mobile Safari,en,0
2615,2021-05-04 09:12:26,36.0,PT,Safari,en,0
2616,2021-07-01 19:35:58,34.0,DE,Safari,en,0
2617,2021-03-28 16:41:39,26.0,other,Chrome,en,0
2618,2021-08-10 00:22:38,,other,Firefox,en,0
2619,2021-12-09 11:52:49,42.0,US,Firefox,en,0
2620,2021-01-30 00:36:09,,FR,Chrome,en,0
2621,2022-02-24 18:29:54,33.0,GB,Safari,en,0
2622,2021-11-28 16:50:53,20.0,IT,Mobile Safari,en,0
2623,2021-12-25 03:13:54,,FR,-unknown-,en,0
2624,2021-11-25 03:42:13,,ES,Safari,en,0
2625,2021-01-21 14:32:27,28.0,PT,Chrome,en,0
2626,2021-09-29 04:02:43,,FR,IE,en,0
2627,2022-02-11 19:31:21,,FR,IE,en,0
2628,2021-12-07 18:50:48,,CA,Firefox,en,0
2629,2021-03-24 13:10:41,25.0,IT,Chrome,en,0
2630,2021-02-27 00:51:45,34.0,CA,Safari,en,0
2631,2022-01-19 02:27:39,29.0,NDF,Safari,en,0
2632,2022-01-24 09:47:55,34.0,other,Chrome,en,0
2633,2021-01-12 08:24:46,37.0,ES,IE,en,0
2634,2021-09-20 00:31:11,36.0,PT,Chrome,en,0
2635,2021-08-28 07:36:21,46.0,IT,Safari,en,0
2636,2021-10-12 13:18:51,,ES,-unknown-,en,0
2637,2021-10-29 06:04:56,,PT,IE,en,0
2638,2021-02-11 07:00:36,19.0,CA,Safari,en,0
2639,2021-06-09 14:09:26,29.0,CA,Chrome,en,0
2640,2021-01-22 04:38:16,,DE,IE,en,0
2641,2021-10-28 07:30:38,,FR,IE,en,0
2642,2022-01-31 21:37:39,42.0,IT,-unknown-,en,0
2643,2022-01-14 04:10:34,,CA,Chrome,en,0
2644,2021-07-06 15:06:33,,PT,-unknown-,en,0
2645,2021-04-06 15:57:48,38.0,DE,IE,en,0
2646,2021-10-31 02:14:49,32.0,PT,-unknown-,pt,0
2647,2021-07-26 02:12:52,,CA,Chrome,en,0
2648,2021-03-03 09:19:12,38.0,ES,Mobile Safari,en,0
2649,2022-03-19 09:39:02,30.0,DE,-unknown-,en,0
2650,2021-07-16 15:06:32,,FR,Chrome,en,0
2651,2022-03-29 12:57:02,26.0,CA,Chrome,en,0
2652,2021-09-20 09:15:03,,US,-unknown-,en,0
2653,2021-04-10 02:53:21,60.0,IT,IE,en,0
2654,2021-07-14 18:46:01,28.0,DE,Safari,en,0
2655,2022-03-05 13:52:07,28.0,GB,Firefox,en,0
2656,2021-05-29 05:50:25,58.0,GB,Chrome,en,0
2657,2021-02-09 09:58:23,51.0,CA,Safari,en,0
2658,2021-12-19 17:03:13,,CA,Safari,en,0
2659,2022-01-10 22:53:03,41.0,IT,Chrome,en,0
2660,2022-01-27 08:52:44,,US,Chrome,en,0
2661,2021-09-20 22:14:06,51.0,CA,Mobile Safari,en,0
2662,2022-02-10 10:57:14,46.0,NL,Mobile Safari,en,0
2663,2021-09-07 11:38:54,,GB,Safari,en,0
2664,2021-12-27 04:32:07,,NDF,Chrome,en,0
2665,2021-04-19 12:10:11,40.0,US,Chrome,en,0
2666,2021-05-16 06:37:32,,US,IE,en,0
2667,2021-02-13 06:03:09,19.0,PT,Safari,en,0
2668,2021-01-02 10:36:28,,FR,Safari,en,0
2669,2021-02-10 19:52:22,44.0,FR,Chrome,en,0
2670,2021-12-18 10:52:34,27.0,NDF,Chrome,en,0
2671,2021-05-15 06:20:33,30.0,PT,Firefox,en,0
2672,2021-09-01 05:59:16,26.0,IT,Safari,en,0
2673,2021-06-12 14:19:52,30.0,ES,Chrome,en,0
2674,2021-05-01 05:56:48,,DE,Chrome,en,0
2675,2021-08-15 19:36:49,30.0,NL,Safari,en,0
2676,2021-05-15 22:03:36,,DE,Mobile Safari,en,0
2677,2021-03-20 14:34:42,49.0,NDF,Chrome,en,0
2678,2022-03-13 08:46:14,,US,Safari,en,0
2679,2021-06-07 06:22:44,,ES,Chrome,en,0
2680,2022-01-04 08:12:31,,NL,-unknown-,en,0
2681,2021-01-26 23:20:27,,DE,Firefox,en,0
2682,2021-08-27 22:04:39,38.0,CA,IE,en,0
2683,2022-02-22 11:14:50,,IT,-unknown-,en,0
2684,2021-01-30 04:02:49,,ES,Firefox,en,0
2685,2021-06-01 22:10:24,,other,Firefox,en,0
2686,2021-09-03 00:31:22,,ES,IE,en,0
2687,2021-02-15 08:47:57,25.0,PT,Chrome,en,0
2688,2022-03-07 20:46:40,,other,Chrome,en,0
2689,2022-03-10 21:42:52,,IT,-unknown-,en,0
2690,2021-01-23 16:31:33,,DE,Mobile Safari,en,0
2691,2021-08-02 09:06:20,46.0,other,Chrome,en,0
2692,2021-07-06 13:20:44,31.0,DE,-unknown-,en,0
2693,2021-10-04 17:17:57,,IT,-unknown-,en,0
2694,2021-11-04 12:03:59,,ES,Firefox,en,0
2695,2021-01-05 12:04:33,,DE,Chrome,en,0
2696,2021-08-31 03:42:46,42.0,CA,Mobile Safari,en,0
2697,2021-10-27 07:13:14,38.0,GB,Safari,en,0
2698,2021-01-10 12:29:12,,US,-unknown-,en,0
2699,2021-04-09 01:59:25,31.0,NL,Mobile Safari,en,0
2700,2021-10-21 03:43:53,,PT,Firefox,en,0
2701,2021-04-15 04:38:13,105.0,DE,Mobile Safari,en,0
2702,2022-01-17 02:23:37,,other,Chrome,en,0
2703,2021-05-03 16:18:02,26.0,NDF,Chrome,en,0
2704,2021-01-25 02:13:32,26.0,NDF,Safari,en,0
2705,2021-02-23 10:13:24,40.0,other,Android Browser,en,0
2706,2022-03-08 04:19:15,,CA,Mobile Safari,en,0
2707,2021-02-15 15:57:03,43.0,NL,Chrome,en,0
2708,2021-04-27 06:15:19,30.0,PT,Safari,it,0
2709,2021-02-01 00:22:17,,US,-unknown-,en,0
2710,2022-03-09 19:07:20,25.0,other,-unknown-,en,0
2711,2021-11-13 18:32:50,,GB,-unknown-,en,0
2712,2022-03-05 07:36:00,,PT,Safari,en,0
2713,2021-12-07 06:24:59,,US,Firefox,en,0
2714,2021-09-15 11:26:37,32.0,ES,Safari,en,0
2715,2021-07-11 20:57:05,58.0,NL,Safari,en,0
2716,2021-09-30 08:49:42,,FR,IE,en,0
2717,2021-12-04 06:51:31,34.0,US,Chrome,en,0
2718,2021-10-11 22:50:29,39.0,FR,Safari,en,0
2719,2021-03-27 12:47:15,36.0,ES,-unknown-,en,0
2720,2021-02-02 09:34:51,47.0,other,Safari,en,0
2721,2021-09-05 21:52:15,105.0,FR,Mobile Safari,en,0
2722,2021-01-19 18:34:13,,FR,Chrome,en,0
2723,2021-07-10 11:02:20,,ES,Firefox,en,0
2724,2021-09-29 03:32:46,,CA,Safari,en,0
2725,2021-06-02 19:43:41,30.0,CA,Firefox,en,0
2726,2021-04-20 07:52:37,,FR,-unknown-,en,0
2727,2021-07-10 03:38:19,,other,Mobile Safari,en,0
2728,2021-12-27 15:52:31,46.0,IT,IE,en,0
2729,2022-03-12 05:45:13,,CA,Chrome,en,0
2730,2021-01-14 20:41:26,38.0,CA,Chrome,en,0
2731,2021-06-22 23:29:27,45.0,NL,Chrome,en,0
2732,2021-07-14 20:02:33,,other,Firefox,en,0
2733,2021-06-03 09:42:51,50.0,other,IE,en,0
2734,2022-01-05 00:27:26,,NL,IE,en,0
2735,2021-03-31 22:46:53,,CA,Firefox,en,0
2736,2021-10-21 08:43:20,65.0,NDF,Firefox,en,0
2737,2021-05-24 14:23:04,31.0,GB,Chrome,en,0
2738,2021-12-25 10:51:42,,CA,Firefox,en,0
2739,2021-01-13 17:57:16,31.0,NDF,-unknown-,en,0
2740,2021-08-08 03:26:56,30.0,CA,IE,en,0
2741,2021-08-28 04:33:54,,IT,-unknown-,en,0
2742,2022-03-14 22:57:59,46.0,other,Safari,en,0
2743,2021-03-24 08:53:23,,PT,Safari,en,0
2744,2021-07-09 04:19:58,,DE,Safari,en,0
2745,2021-09-06 00:38:59,,IT,Mobile Safari,en,0
2746,2021-09-23 09:52:53,,CA,Mobile Safari,en,0
2747,2021-09-20 13:33:01,31.0,NL,Chrome,en,0
2748,2021-08-28 05:35:16,27.0,ES,Chrome,en,0
2749,2022-02-18 04:29:13,27.0,ES,Safari,en,0
2750,2021-07-06 19:49:16,52.0,DE,Chrome,en,0
2751,2022-03-15 17:34:06,55.0,PT,-unknown-,en,0
2752,2021-01-05 01:16:16,31.0,NL,Mobile Safari,en,0
2753,2021-02-16 02:13:27,105.0,NL,Safari,en,0
2754,2021-02-05 20:21:55,58.0,GB,Mobile Safari,en,0
2755,2021-04-14 06:22:01,,CA,Safari,en,0
2756,2021-06-27 21:04:28,60.0,FR,IE,en,0
2757,2021-07-29 12:47:48,,NL,-unknown-,en,0
2758,2021-02-05 16:12:54,,DE,-unknown-,en,0
2759,2021-05-23 20:17:35,,GB,Safari,en,0
